Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2006","2006","1000 USD","663039","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2007","2007","1000 USD","651261","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2008","2008","1000 USD","680217","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2009","2009","1000 USD","618870","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2010","2010","1000 USD","863767","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2011","2011","1000 USD","858859","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2012","2012","1000 USD","866221","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2013","2013","1000 USD","888306","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2014","2014","1000 USD","888306","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2015","2015","1000 USD","863767","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2016","2016","1000 USD","770520","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2017","2017","1000 USD","799966","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2018","2018","1000 USD","736165","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2019","2019","1000 USD","731257","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2020","2020","1000 USD","736165","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2021","2021","1000 USD","883398","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2022","2022","1000 USD","687087","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2023","2023","1000 USD","734028","E","Estimated value"
"QV","Value of Agricultural Production","144","Sri Lanka","58","Gross Production Value (constant 2014-2016 thousand US$)","01620","Tea leaves","2024","2024","1000 USD","743048","E","Estimated value"
